user_id,channel,option,review,membership,recom_point
kshe9825,PC,일반용량,왜 유명템인지 알겠다 내가 쓴 립앤아이리무버 중에 제일 잘 지워진다 정말 강력추천템이다,일반,5
hoyasuho,PC,대용량 250ml,애기 파우더 냄새가 납니다. 눈도 아프지 않고 좋네요.,일반,5
dudrn074,PC,대용량 250ml,"좋아요
근데 화장솜이 많이 따가워진거같네여 ㅜㅜ",일반,5
thdldi92,PC,대용량 250ml,대용량이라서 양도 많고 잘 지워져서  너무 잘 쓰고있어요 ♡,프라임,5
ec4339,PC,일반용량,순하고 좋아요~ 가격이 좀 다운됐음 좋겠어요,일반,5
pos0523,PC,일반용량,로드샵 리무버중에서 가장 맘에 드는 제품이예요~ 너무 독하지도 않고 잘지워져서 좋습니다~,일반,4
linus78,PC,일반용량,귀여운이름처럼.피부가좋아질듯한느낌이네용.잘쓸께용,일반,5
kmjnhy11,PC,대용량 250ml,뽀오얀시리즈는 매우 순하고 잘지워져서 좋아요 리무버랑 오일이랑 같이 쓰고 있는데 매우 만족합니다.,일반,5
giantpiggy,PC,일반용량,자극없이 잘 지워집니다. 더 말할게 있나요,일반,5
sida1012,PC,일반용량,포인트로 지우던거 잘 지워지고 아주 좋습니다.,일반,5
ab3967,PC,대용량 250ml,부드럽고 깨끗하게 잘 지워져요 좋아요!,일반,5
tjgus9641,PC,일반용량,너무좋아요아랑히히ㅣ,일반,5
snowwhite76,PC,대용량 250ml,후기보고 가격도 저렴해서 샀어요^^,프라임,5
sosimi1234,PC,대용량 250ml,"깔끔하게 지워지고, 사용후에 많이 건조하지 않아서 사용하고 있어요.

대용량이라 더욱 좋고요.. ㅋㅋ ",프라임,4
chlwlss,PC,대용량 250ml,세통째 쓰고 아예 대용량 구매했어요 용량이 든든하네요:),일반,5
lala6996,PC,대용량 250ml,진짜 순하고 잘지워짐ㅠㅠ짱bb,일반,5
bettysbluem,PC,일반용량,"립앤아이 리무버..
와,,,진짜 좋네요!!! 추천!! 완전 추천!! ",일반,5
delaqur514,PC,일반용량,엄청 잘 지워지고 향도 좋네요 ㅎㅎ,일반,5
wlddl3371,PC,일반용량,"유명해서 구매했는데 살짝 따가워요
자주 못쓰고있음..ㅠㅠ",일반,2
bora3747,PC,일반용량,명성대로 뽀오얀이 가장 잘 지워져요.. 가볍고 자극없어요.. 광팬입니다.,스마트클럽,5
djflsdhkdwk2,PC,대용량 250ml,겟잇뷰티 1위제품 이라 믿고샀어요... 순하긴 한것 같아요 매번.. 아이리무버 사용하면 눈이 매워서 고생했는데... 용량도 많고..잘 쓸께요,일반,5
berdandii,PC,대용량 250ml,"앗싸 대용량 !!!
이런 매력 아이템을 알게 되다니 넘 기뻤어요
이거 오프라인 매장에서 사서 써보고 되게 맘에 들었는데
다른 리무버보다 비싸서 재구매를 망설이고 있었거든요
그런데 온라인에서 매력짱이게도 대용량이 있었고
세일할 때 살 수 있어 더욱 좋았어요~
이런 행사 자주자주 했으면 좋겠어요 ^^
클렌징도 잘 되고 순해서 자극도 적어 참 좋은 제품이에요 ^^",일반,5
dmsco321,PC,대용량 250ml,냄새도 좋고 지울때 자극이 없어서 더 좋은거 같아서 앞으로 많이 애용하고 싶어요,일반,5
dongja85,PC,대용량 250ml,"
벌써 3통째 쓰고 있는 리무버입니다.
눈쪽에 비립종 및 민감해서 다른제품을 쓰면 눈가쪽이 따갑고
간지럽고 그런데 이거는 순해서 그런지 그런 증상 없이
싹싹 잘 지워집니다~",일반,5
dyj05021,PC,대용량 250ml,잘 지워지고 개운하니 좋아요,일반,5
dldbsk2980,PC,대용량 250ml,눈도안아프고 좋아요^^,일반,5
yoyaphoo,PC,대용량 250ml,"원래부터 쓰던 제품이였는데, 이번에 대용량으로 나왔길래
세일기간에 구입했어요.
순하고 마음에 들어요 :)",일반,5
ekekek514,PC,대용량 250ml,"제가 써봤던 립앤아이중에 최고입니다~
제친구들한테도 추천했어요 대용량이라 더 좋네요 ^^",스마트클럽,5
cn0929,PC,대용량 250ml,잘지워지는편이에요ㅎㅎ,일반,5
horyhory009,PC,대용량 250ml,정말정말 잘 지워집니다. ,일반,5
seszzang,PC,대용량 250ml,깨끗하게 지위져서 만족스ㅡ럽네요,일반,5
sz0606,PC,대용량 250ml,자극도 적고 좋아요!,스마트클럽,5
cooltjddms,PC,일반용량,리무버 하나 사려고 했는데 순하니 좋으네요,스마트클럽,5
doreenilife,PC,대용량 250ml,화장잘지우고 좋아요,스마트클럽,5
shyeon07,PC,대용량 250ml,대용량 1+1 하길래 얼른 구입했습니다 큰거 쟁여 놓고 쓰니 든든해요 :),일반,5
wsx301,PC,일반용량,"다른 립앤아이 리무버 쓰다가 뽀오얀으로 갈아탔는데, 갈아탄이후로 계속 이것만 쓰고 있어요!! 완전 깔끔하게 잘 지워지고 오일리하지도 않아서 딱 좋아요ㅎㅎ",일반,5
god112112,PC,일반용량,뽀오얀 넘 좋아여♡ 1+1 자주 해주세요♡,일반,5
god112112,PC,대용량 250ml,"세일때마다 5~6통씩 구입해놓고 써요!
뽀오얀만한 제품이 없는거같아요♡",일반,5
buster81,PC,대용량 250ml,눈가에 자극적이지 않고 잘 지워져요. 대용량이라 팍팍 쓰게 되네요.,일반,5
gksquf11,PC,대용량 250ml,진짜 리무버최강ㅋㅋㅋㅋㅋㅋㅋ좋다능거 다 써봤지만 뽀오얀이 갑오브갑!!!,스마트클럽,5
dnlxm-oongky,PC,대용량 250ml,"자극 없고 잘 지워져서 항상 뽀오얀만 사용해요

주변사람들한테 많이 추천하는 제품입니다",일반,5
abin0804,PC,일반용량,세일 기간에 처음 구입해봤는데 잘지워지고 좋아요. 향도 좋은 건 덤.,일반,5
sorlove0,PC,일반용량,잘 지워지고 미끌거리지 않아서 좋아요!,일반,5
gks5942,PC,대용량 250ml,잘지워지고 괜찮네요! ,일반,4
jj6979m,PC,대용량 250ml,"자극적이지 않고 대용량으로 구매해서 좋아요~~
오래쓸 것 같아용ㅎㅎ",일반,5
jjs8513,PC,대용량 250ml,좋음ㅁㅁㅁㅁㅁㅁㅁㅁㅁ,일반,5
vmflxl0303,PC,대용량 250ml,적당히 순한거 같아요~,일반,5
a40423,PC,일반용량,몇 통째 쓰는 건지 모르겠네요. 친구한테도 추천해줬는데 그 친구도 이제 이것만 씁니다.ㅋㅋㅋ 이것만한 리무버가 없어요! 짱짱,일반,5
yeonjoon0829,PC,일반용량,맨날이것만써요!!짱좋음,일반,5
j62200,PC,대용량 250ml,잘지워지고 눈도 아프지않고 향도 진하지않고 너무 좋아용:),일반,5
goddessob,PC,대용량 250ml,완전 잘 지워져요. 저한텐 자극도 없었어요. 대용량 세일할 때 사는 게 최고인 것 같아요.,일반,5
akdl1359,PC,대용량 250ml,"대용량 양 짱짱많..! 없어지지를않아요!
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ첨에 흔들어쓴ㄴ건지 몰라가지거ㅎ//
설명서좀읽을걸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지금생각하니 정말 오일로만 지웟엇네ㅔㅛㅇㅇ ",스마트클럽,5
akdl1359,PC,일반용량,"좋아오ㅛ 잘지워지는느낌!
근데 피부예민한날엔 ㅁ좀 떙긴다해야되나..?따갑네요.ㅠ",스마트클럽,5
ii0324,PC,일반용량,잘 지워지네요!!!!,일반,5
parkso12,PC,대용량 250ml,이거 전에 썼는데 정말 순하고 잘지워져서 대용량 이벤드할때 바로 샀네용 ㅎㅎ배송은 보통이었어요!!잘쓸게용!!!ㅋㅋ,일반,5
parkyura04,PC,대용량 250ml,사용감이 부드럽고 좋다고 해서 구매했습니다~~,일반,5
agehanami0928,PC,대용량 250ml,"순간적으로 눈이 살짝 건조해지는 감은 있지만, 눈시림도 없고, 안지워지기로 유명한 키*미 마스카라도 한번에 지워지네요. 만족!!",일반,5
mildnod,PC,대용량 250ml,잘 지워지고 자극적이지 않아서 좋아요,일반,5
cay27,PC,대용량 250ml,"평이 너무 좋아서 기대가 크네요
아직 사용은 안해봤지만 이번에 이벤트로 살 수 있어 좋았습니다^^",일반,5
ar21cbit,PC,대용량 250ml,만족합니다~~ 잘지워지고 순하네요~~,일반,5
sweetmika,PC,대용량 250ml,잘지워지고 양도 많아서 좋아요,일반,5
jysh1016,PC,일반용량,한 번 써봤는데 괜찮아서 두통째 구입해서 사용하고 있습니다. 사용할 때 눈에 들어가면 따끔거리긴 한데 다른 리무버들 보다 눈화장이나 립컬러 제거에는 탁월하다고 생각합니다.,일반,4
jjhojh,PC,대용량 250ml,항상 쓰는 제품인데 순해서 만족합니다,일반,5
seolbin13,PC,대용량 250ml,깨끗하게 잘지워지고 눈이 따갑지않아서 좋아요 ,일반,5
mildnod,PC,대용량 250ml,"평소 눈화장 짙게 하는 편인데 뽀오얀 리무버로 화장 잘 지워지고 좋아요 
다른 회사제품이랑 번갈아 쓰는데 이번에  1+1행사라  질렀어요 근데 한 세트 더 사야겠네요 한동안 아이리무버 걱정 없이 살겠어요^^",일반,5
umjoo87,PC,대용량 250ml,아직안써봤는데 좋을꺼같음요,스마트클럽,5
emj668,PC,대용량 250ml,대용량이라 좋아요~,VIP,5
limssi1107,PC,대용량 250ml,"수요일에 주문해서 오늘 받았는데 같이 온 사은품이 많아서 기분이 좋았습니다.
그런데 어제부터 대용량사면 일반용량주는 이벤트가 진행중이군요 ㅠㅠ ",일반,5
sdfgh1222,PC,대용량 250ml,굳!역시낮가격대비최고,일반,5
aeseulb,PC,대용량 250ml,"할인할때 구매했는데...오늘 들와보니 더 좋은조건의 이벤트--
난 항상 왜이럴까",일반,5
dada0412,PC,대용량 250ml,친구들에게 어떤 림앤아이리무버가 제일 좋냐고 추천해달라고 했더니 너도 나도 뽀오얀 써보라고 하더라구요. 마침 세일하길래 대용량으로 한번 구매해 봤어요. 제발 잘 지워지길^^,일반,5
jewel8925,PC,대용량 250ml,자극적이지않구~~잘지워져서.잇아이템입니다,VIP,5
baby5567,PC,대용량 250ml,좋습니다. 할인기간에 사서 만족해요,일반,3
tom1207,PC,대용량 250ml,원래 자주쓰던 리무버인데 대용량으로 나와 저렴했는데 가격할인까지 하니 아주 좋네요!!,일반,5
lsm3362,PC,대용량 250ml,세일해서 4개구매했어요ㅎ,일반,5
rongworld,PC,일반용량,순한 편에 속하는 리무버에요. 쭉 사용하고 있어요,일반,5
nab7351,PC,대용량 250ml,늘 쓰던제품이에요^^양도많고 좋아요 ,일반,5
dkfkrhdwb18,PC,대용량 250ml,"제가 뽀오얀 미소 발효 립앤아이 리무버를 120ml를 쓰다가
다써서 대용량으로 구입하게 되었는데
대용량이라서 그런지 더 오래쓰기도 좋구!
무엇보다 가격이 착해서 좋은거 같아요^^",일반,5
hohohong,PC,대용량 250ml,자극없이 잘 지워지네요!,일반,5
hwkim15,PC,일반용량,자극적이지 않고 좋아요!! ,스마트클럽,5
kcm1297,PC,일반용량,항상 쓰던거에요 세일 할때 5~6개 미리 사두는 편이에요~! ,일반,5
danbi113,PC,대용량 250ml,잘 지워지네요 ㅎㅎ 만족합니다,일반,5
sssomiya,PC,대용량 250ml,뽀오얀 립앤아이 리무버는 워터프루프용이라고 써있지는 않았던거 같은데 지금까지 써본 리무버중에 진짜 제일 잘 지워지는 것 같아요 거기다가 순하기까지 하니까 뭐.... 말할것도 없죠 ㅎㅎㅎㅎㅎ,VIP,5
lkh890109,PC,대용량 250ml,포인트 리무버 중 푀고인듯 순하게 잘지워집니다,VIP,5
okwe3,PC,대용량 250ml,아직 써보진않았지만 품평이 좋아 기대하고 있습니당,일반,5
pjy3570,PC,대용량 250ml,깔끔하게 지워집니다,일반,5
vkrkwhgk33,PC,일반용량,생각했던것 보다 아담했다. 물론! 잘 지워지고 순함!,VIP,5
khpeace,PC,대용량 250ml,몇 통째 쓰고 있는지 몰라요~ 대용량으로 나와서 좋아요!! 부드럽게 지워지고 향도 좋아서 잘 쓰고 있습니다^^,일반,5
eanjella,PC,대용량 250ml,뽀오얀이 가격대비 괜찮다고 생각하는데 대용량으로 나와서 굿굿. 온라인 특가로 본 기억이 있는데 아무튼 건짐ㅋㅋ 추천추천,일반,5
yeon7338,PC,일반용량,잘 지워져서 좋긴 하나 민감성 피부인 저에겐 약간 화끈거리는 느낌이 있어요,일반,3
yeong0511,PC,대용량 250ml,"용량과 가격이 너무 착하기도 하고, 무엇보다 겟잇뷰티에서 1위했다고 해서 사용해보고 싶었어요! 그리고 자극적 성분보다 곡물에서 나온 성분들로 이용해서 훨씬 잘 지워지는거 같은 느낌이기도 해요^^",일반,5
rkddlsdud11,PC,일반용량,이건걍짱이에유 눈이뿌얘지긴하는데 눈속에들어가도안따가운거 처음임,일반,5
wlsahdud86,PC,대용량 250ml,뽀오얀  립앤아이를 기대합니다 ㅋ 대용량이 맘에들고 화장솜에 금방 묻어나는  마스카라 대박,일반,5
ym83love,PC,일반용량,"겟잇뷰티1위라 그래서 너무 기대를 한건지,
아님 아리따움틴트 착색이 너무 잘되는건지,
컬러래스팅틴트가 잘 지워지지 않는 느낌이라 좀 아쉽네용TT 그래도 한번 좀 써봐야 더 좋은 점이 있을거라 기대하며 써보려구요. 일단 작은 사이즈로 샀답니당:)",일반,3
gemma0525,PC,대용량 250ml,잘 지워지고 눈에 자극이 덜해서 좋습니다!,일반,5
kumatrail,PC,일반용량,"자극없어서 좋아요
눈도 따갑지 않구요",일반,5
kumatrail,PC,대용량 250ml,"항상 사용하는 제품인데, 대용량으로 나와서 구매했습니다 ~!!!
립앤아이리무버를 고를때에는 최대한 자극이 없는걸 고르는데,
이제품은 눈도 따갑지 않고, 화장도 잘 지워져 계속 사용할 예정이에요 ~  ",일반,5
xpelqpdj5412,PC,대용량 250ml,좋아서 대용량으로구매했어요~,일반,5
bunong22,PC,일반용량,"오~
자극적이지 않아서 좋네요!",일반,5
sl0523,PC,일반용량,잘못 쓰면 눈 시림이 약간 있지만 확실히 깔끔하게 잘 지워져서 좋아요!,일반,4
okbariok,PC,일반용량,순하고 잫지워지네요,일반,5
somsom1224,PC,대용량 250ml,대용량이라 자주 구매할 필요없을 것 같아서 좋아요^^ 내용물 새는 것 없이 잘 도착했어요 그런데 샘플.. 진짜 노답이네요ㅋㅋ 마스카라랑 슬리핑팩 리무버 종류샀는데 남성크림잌ㅋㅋㅋ,VIP,5
silver1186,PC,일반용량,잘 지워지는 거 같아요. 근데 따갑네요ㅠ,일반,5
hiong85,PC,대용량 250ml,쓰던거라 대용량으로 구매했어요. 용량이 크니까 좋네요,일반,5
ejhun11,PC,일반용량,"여기저기서 좋다고해서 요번세일때 한번 구매해봤는데
정말 순하고  잘지워지네요!
다쓰고 대용량으로 사야겠어요 ",일반,5
joeungeun,PC,대용량 250ml,"항상 쓰는 제품이예오
가격대비 감동적입니다",일반,5
sheis1989,PC,대용량 250ml,"
이거 진짜 좋아요. 동네 아리따움엔 대용량을 안 팔길래
번화가까지 가기 귀찮아서 인터넷으로 샀는데,
배송은 그리 빠르진 않았지만 이 아이리무버가 가격대비 참 괜찮아서ㅜㅜ
대용량 하나, 120ml짜리 하나 이렇게 샀어요 ㅋㅋ",스마트클럽,5
vudghk2048,PC,대용량 250ml,굳 커요 조금센건 아쉬움,일반,5
chicgng,PC,대용량 250ml,좋아요~~잘 닦이네요~~ㅎㅎ,일반,4
kiwijam7,PC,일반용량,"비싼 것 많이 써봤는데, 정말 잘 지워지고 좋네요. 재구매합니다. ",일반,5
aram8523,PC,일반용량,"제품 너무 좋아요 

진짜 재구매 한 열번은 한것 같아요 ~~` ",스마트클럽,5
cjk91,PC,일반용량,제 인생템 ㅎㅎㅎ 항상 쓰던거라 구입했어요~ ,일반,5
jhaaa16,PC,대용량 250ml,포인트 메이크업이 한 번에 잘 지워지네요! 좋아요 :-),일반,5
yoojinpp,PC,대용량 250ml,잘 지워지고 좋네요,일반,5
zbxlwltjd,PC,일반용량,정말 부드럽고 잘지워져요!! 재구입의사 있습니다~!!,일반,5
xbarbie81x,PC,대용량 250ml,후기처럼 좋네요^^ 저한테는 잘 맞는거같아용~~,일반,5
xbarbie81x,PC,일반용량,"배송도 빠르고, 상품후기처럼 자극없이 잘 지워지네용~
워터프루프아이라이너 사용하는데 리무버 흔들어서 화장솜에 적셔 눈가에 살짝 놓았다가
지우니까 쓱 지워지네요^^향도 좋은거같아용~~대용량 2개 작은거 1개 구입했는데 한동안 잘 쓸거같아용^^
",일반,5
ngc6946,PC,대용량 250ml,로드샵 리무버 중에선 얘가 최고에요,일반,5
silversky85,PC,대용량 250ml,"순하고, 대용량이라 좋네요!",일반,5
wois49,PC,일반용량,자극없이 지워져서 좋아요~,일반,5
lavellys,PC,일반용량,유명한제품이라 믿고 써봅니당!!!!,일반,5
psm4036,PC,일반용량,촉촉하면서도 진한 섀도우 까지 말끔히 지워집니다,스마트클럽,5
ksjsjj8688,PC,일반용량,"그 전에 이것저것 써봤는데, 저도 추천 받고 처음으로 쓰게 되었네요~
저자극으로 부드럽게 잘 지워져서 만족합니다!
계속 이것만 쓸 것 같네요.
다만 액체형태라 엄청 빨리 줄어드네요ㅠ
매일 화장하시는 분은 대용량을 쓰시는 게 나을 듯 해요;
생각보다 작아요ㅠㅠ",일반,5
laram7,PC,일반용량,역시 소문이 사실이였어요 ㅋㅋㅋㅋ 좋아요,일반,5
namoob,PC,일반용량,눈에 들어가도 아프지않아요!,일반,5
leedy819,PC,대용량 250ml,"너무기대되요!
겟잇뷰티방송후 구매하게됬어요!",일반,5
sunlyoung,PC,일반용량,"스킨푸드의 밀크 리무버 사용하닥
갈아탔는데
소문보다는 별로",일반,3
sadletter8318,PC,대용량 250ml,엄청 잘지워져요 대박 이런건 처음인듯,일반,5
i098ppi,PC,대용량 250ml,"유명해서 사봤습니다 !
잘쓰고있어요
근데 눈이 좀 따가운거 같기도..",일반,4
cabibank,PC,대용량 250ml,"배송은 토일끼고 5일만에 왔어요.
우선 용량에 한번 놀랐네요
워낙 입소문난 제품이라 믿고 구입했구요.
세일할때 쟁여놓으려구 몇개 샀습니다.
자극없이 지워지길 기도해봅니다.^^",일반,3
ahwy1313,PC,대용량 250ml,원래 계속 써오던 제품이에요~ 아시다시피 눈에 들어가도 따갑지 않고 잘 지워진답니다~이번에 정말 저렴하게 사서 기분 좋아요^^,일반,5
k85618,PC,대용량 250ml,눈 화장을 진하게 하는 편인데 진짜 잘 지워져요!!,일반,5
goemfeo,PC,일반용량,순하고 자극이 적어 좋아요,일반,5
misunova,PC,대용량 250ml,"몇달전부터 계속 사용하던 제품인데 대용량이 나와서 얼른 구매했어요^^
계속 대용량 사용할 수있게 해주세요~~~",프라임,5
oo5025,PC,일반용량,순하고 잘지워 져요ㅇ ,프라임,5
jung1543,PC,대용량 250ml,"배송빨라서 좋구, 샘플잘챙겨줘서 좋네요ㅎㅎ",일반,5
nal0707,PC,대용량 250ml,"그렇게 좋은것 같진 않은데여
생각보다  그래여
",일반,2
jelly0301,PC,대용량 250ml,좋네요..ㅋ 많이 파세요,VIP,5
ozoo33,PC,일반용량,"벌써 5통째 쓰고 있는 립앤아이 리무버~~
할인해서 또 사러 들어왔어요!ㅎㅎ
제가 여러가지 리무버 다 써봤는데 확실히 잘 지워지는거 같아용! 
그런데 눈에 들어가면 살짝 따가운거 같아서 별표 1개 뺐습니당!
",일반,5
kya0911,PC,대용량 250ml,"리무버는 아리따움이 제일 나은듯해여
대용량 두고두고 쓸려고 여러개 주문했어요 
세일 감사합니다 ",일반,5
sayberct,PC,대용량 250ml,"순한게 느껴져요, 대용량에 착한가격 감사함당",스마트클럽,5
sjh1476,PC,일반용량,순하게잘닦여요~!!,일반,5
nks0924,PC,일반용량,써본제품중 가장 순한것 같아요,일반,5
lems2n,PC,대용량 250ml,맨날맨날 쓰는거예요~ㅎㅎ,스마트클럽,5
kyj4245,PC,일반용량,"순하면서 잘 지워지는
최고의 립앤아이 리무버네요 ^^",일반,5
popkate,PC,대용량 250ml,작은거 한번 써보고 괜찮아서 대용량 구입했어여. ,일반,5
tndud3151,PC,일반용량,"계속 꾸준히 쓰던 건데
만족해요",일반,3
cjs772,PC,대용량 250ml,정말 좋아요 키스미 마스카라도 잘지워지고 순해서 눈도 안따갑고 좋아요,스마트클럽,5
boramchan,PC,일반용량,세일할때 사서 기분 좋네요,스마트클럽,5
osuj91,PC,대용량 250ml,원래쓰던거라계속구매합니다,일반,5
chdk2309,PC,대용량 250ml,재구매의사 100% ㅎㅎ 세일할 때 사두는게 이득 ㅎㅎ,일반,5
asd1226,PC,대용량 250ml,"대용량좋아요!!
세일중이라서 더더득템
순하고 잘지워져요",일반,5
seetylove,PC,일반용량,잘 지워지네요 좋아요,일반,5
allawpst,PC,일반용량,순하고 잘 지워져요~ ㅋ,일반,5
bbangyou,PC,대용량 250ml,1년째 사용중이에요 ! 온라인은 용량도 가격도 착해서 자주이용하려구요,VIP,5
fhw2tj,PC,대용량 250ml,순하고 좋아요~또 대용량이라서 좋네요^^,일반,4
dalki919,PC,일반용량,순하고 오일이 많지않아 딱아낸후 얼굴에 오일이 많이 안남아서 좋아요 작은거 샀는데 생각보다 작아서 놀랐어요ㅋ ,일반,5
alsdn1313,PC,대용량 250ml,대용량 저렴하게 구매해서 좋네요 ^^,일반,5
sjryu21,PC,대용량 250ml,겟잇 뷰티 1위 제품인 뽀오얀 립 앤 아이 리무버 대용량을 온라인 마트에서 할인된 가격으로 구매할 수 있어서 넘 좋아요!,일반,5
ljh1015,PC,대용량 250ml,"겟잇뷰티 1위라 그래서한번 사용해봤는데 너무 마음에 들어요
대용량이라 생각보다 크고 향도 너무 좋고 잘쓸게요~",일반,5
tttjdud,PC,대용량 250ml,잘 지워져요 원랜 스킨푸드 밀크 아이리무버 썼는데 이것도 괜찮네요,스마트클럽,5
pinkgiru,PC,대용량 250ml,"여태 써본 아이리무버중에 최고예요~!!!

눈꺼풀에 따갑거나 강하다는 느낌이 전혀 들지 않는데,

메이크업은 어찌나 깔끔하게 지워지는지..

소리없이 강한 뽀오얀 미소 발효 립앤아이 리무버 정말 강추입니다!!",일반,5
jjww0822,PC,대용량 250ml,너무 좋다는 평을 보고 4개 샀는데~눈이 따가워요 바이오더마가 훨씬 순하네요 ,일반,5
dmstls0622,PC,대용량 250ml,완전완전잘지워져요..!,일반,5
woaini65,PC,대용량 250ml,원래 쓰던 제품인데 대용량으로 나와서 정말 좋아요!^^,일반,5
flora1227,PC,대용량 250ml,"항상 쓰던 립앤아이리무버에요 괜찮아서 대량으로 두개구매했습니다.
배송이 너무느려서 약간 불만족스러웠지만 상품이 좋으니... ",일반,5
pharmacist16,PC,대용량 250ml,"잘지워지네요~~
용량도 크고 가격도 저렴해서 더 좋아요",일반,5
anjfdnjs,PC,대용량 250ml,이 리무버로 바꾸고 거의 다써갈때쯤 대용량에 할인 하는걸 보고 샀죠!만족합니다,일반,5
juyou37,PC,대용량 250ml,순하고 잘지워져요 추천합니다,일반,5
topttd1010,PC,대용량 250ml,"잘받았습니다
딸이넘좋아합니다",일반,5
kjj7654,PC,대용량 250ml,"대용량이라 그런가 진짜 많긴많네요 ㅋㅋㅋㅋ
너무 좋아요 ㅋㅋㅋ오래오래 쓰겠어요 ㅋㅋㅋㅋㅋㅋ감사합니다~!",일반,5
satandevil1,PC,일반용량,"잘지워지는데 펄 새도우는 한번에 잘 안지워져서 2~3번 문질러야하네요,,,
이점만 빼면 좋은 거 같아요~",일반,4
floret07,PC,일반용량,메이크업이 잘 지워져서 정말 좋아요~,일반,5
naktablo,PC,일반용량,"립앤아이 리무버 항상 써오던 것이 있다가 처음으로 바꿔봤는데,
자극적이지도 않고 순해서 좋아요!
그리고 세일 가격이 맘에 들어서 사재기했네요 ㅎㅎ",일반,5
kdhbitte,PC,일반용량,잘 지워지는 클렌징입니다. ,일반,5
cjswozzekd,PC,일반용량,가격도 저렴하고 순하고 잘지워져요 만족합니당 *_*,일반,5
snickers1004,PC,일반용량,첨써봤는데 매우만족해요 ~  메이*린 리무버 썼다가 눈알 빠지는줄 알았는데 순하고 향도 넘좋아요 ,일반,5
hyunbitna,PC,일반용량,"
큰사이즈 사고싶었는데 품절이라서 작은사이즈로 사봤는데
 사이즈가 굉장히 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋ
일반 아주기본적인 아이리무버 용량보다는 조금 더 많은 용량인데
어쩜 ㅋㅋㅋㅋ
워낙 좋다고 하니 다 써보고 정착하던지 해야겠네요!  ",일반,5
psoh2789,PC,대용량 250ml,순하고 잘지워져요 대용량 굿,일반,5
gsm0303,PC,일반용량,항상 쓰던거라 세일 기간에 구매했어요~ 잘 지워지고 좋아요. 눈이 살짝 따갑긴 하지만 다른 제품에 비해 덜해요!,VIP,5
kby0212,PC,대용량 250ml,"이번에 바꿨는데 진짜 좋은 것같아요
재구매 의향 잇음!",일반,5
kby0212,PC,일반용량,번들거리지도 않고 잘지워져서 좋아요~ 다른제품은 눈이 좀 따가웠는데 그런 것도 전혀 없어요!,일반,5
qwer321,PC,일반용량,잘 지워지고 좋아요.,일반,5
lsk0623,PC,일반용량,진짜 인생템이에요.,일반,5
rladusml,PC,일반용량,"평이 좋아서 구매해봤는데
잘 안지워진다는 히*인 마스카라도 거뜬히
지워지네요. 대용량 품절이라 작은걸로 샀지만
생각했던것보다 사이즈는 더 작네요.",일반,5
khej85,PC,대용량 250ml,역시 대용량 너므 좋음~~ 무조건 큰거큰거,VIP,5
wolley,PC,대용량 250ml,"
오프라인보다 온라인에서 더 저렴하게 잘 구매했어요.
완전 득템!
항상 사용하는 제품이라 쟁였습니다. ㅎㅎ

세정력도 우수하고, 건조하지도 않고 좋습니다.
완전 추천합니다.~~
",일반,5
docile71,PC,일반용량,ㅋㅋㅋㅋㅋㅋㅋ 좋습니닼ㅋㅋㅋㅋ,일반,5
docile71,PC,대용량 250ml,꾸준히 쓰는 제품입니다 이번에 대용량이나와 좋습니다,일반,5
yunji1102,PC,대용량 250ml,용량 크고 화장 잘지워져서 좋아요,일반,5
b159357,PC,대용량 250ml,평소 쓰던 제품인데 대용량이라 더 좋네요,일반,5
kyesanghj2,PC,일반용량,리무버 통도 예쁘고 향도 좋아서 기분이 좋네요ㅎㅎ ,일반,5
gmlqkr1218,PC,대용량 250ml,"마음에 들어용 
잘 지워지네용 ",일반,5
ksh726,PC,일반용량,"통이 너무 귀여워요~
아직 써보진 읺았지만
유명한 만큼 괜찮은 제품일꺼라 기다해보아요:)",일반,4
pandemokk,PC,일반용량,워터프루프 강력한 마스카라도 정말잘지워지는! 세정력이좋고 순하기도 한거같아 너무좋아요,일반,5
tlsfjqnfk,PC,일반용량,자극이 별로 없어서 좋습니다.,일반,5
adorable4,PC,일반용량,"항상 행사할 때 삼 ㅋㅋㅋ 가격대비 굿굿
립앤아이 리무버는 항상 헤프게 쓰는데 로드샵제품들도 세일해도 별로 안싼데 아리따움이 제품도 좋고 가격도 젤 싼거 같음! ",일반,5
mso0116,PC,대용량 250ml,"역시 늘 쓰던 제품대로 좋습니당!!!
완벽하게 지워져서 다른 제품 못쓰겠네요~~",일반,5
dugudtjs,PC,대용량 250ml,완전 크고 좋아요 굿굿굿~!,스마트클럽,5
euj0616,PC,대용량 250ml,되게 잘 지워지네요 좋아요~,일반,5
iccino77,PC,대용량 250ml,대용량이 나와서 좋네요. 다른거 쓰다가 다시 돌아왔어요.,VIP,5
heeda11,PC,대용량 250ml,그동안 작은용량이어서 큰용량이 나왔으면 했는데 완전 좋은 것 같아요!!!!!!,일반,5
kny1122,PC,대용량 250ml,자극이 적고 대용량이라 좋아요.,일반,5
un8501,PC,대용량 250ml,짱조아용ㅎㅎ 두개샀어여,VIP,5
ohji2,PC,대용량 250ml,겟잇뷰티추천제품이라사봣는데좋네요!,일반,4
